subj_id,sex,age,rank,     trial,ordre_block,   session,react_time,   picture,success,type_picture,stim,expe_pic,Bared teeth,rank_2,pic-control,control_Stroop
Nodon,         M,15,H,14,3,3,5419.4304,0,1,None,None,1,0,H,1327.4554,-1327.4554
Nodon,         M,15,H,19,4,3,6545.9346,0,1,None,None,1,0,H,2453.9596,-2453.9596
Nodon,         M,15,H,20,4,3,8478.3455,0,1,None,None,1,0,H,4386.3705,-4386.3705
Nodon,         M,15,H,25,5,3,6730.278,0,1,None,None,1,0,H,2638.303,-2638.303
Nodon,         M,15,H,26,5,3,2351.6627,0,1,None,None,1,0,H,-1740.3123,1740.3123
Nodon,         M,15,H,31,6,3,4613.2962,0,1,None,None,1,0,H,521.3212,-521.3212
Nodon,         M,15,H,32,6,3,3653.563,0,1,None,None,1,0,H,-438.412,438.412
Nodon,         M,15,H,3,1,3,2305.7148,2,1,Object,pic,1,0,H,-1786.2602,1786.2602
Nodon,         M,15,H,4,1,3,6234.3249,1,1,Object,pic,1,0,H,2142.3499,-2142.3499
Nodon,         M,15,H,5,1,3,3278.6989,4,1,Object,pic,1,0,H,-813.2761,813.2761
Nodon,         M,15,H,6,1,3,6396.1264,3,1,Object,pic,1,0,H,2304.1514,-2304.1514
Nodon,         M,15,H,9,2,3,6504.2848,5,1,Threat,pic,1,0,H,2412.3098,-2412.3098
Nodon,         M,15,H,10,2,3,2135.6213,7,1,Threat,pic,1,0,H,-1956.3537,1956.3537
Nodon,         M,15,H,11,2,3,1259.0177,8,1,Threat,pic,1,0,H,-2832.9573,2832.9573
Nodon,         M,15,H,12,2,3,2668.2461,6,1,Threat,pic,1,0,H,-1423.7289,1423.7289
Nodon,         M,15,H,15,3,3,9388.5798,9,1,Neutral,pic,1,0,H,5296.6048,-5296.6048
Nodon,         M,15,H,16,3,3,829.9832,12,1,Neutral,pic,1,0,H,-3261.9918,3261.9918
Nodon,         M,15,H,17,3,3,11477.3296,10,1,Neutral,pic,1,0,H,7385.3546,-7385.3546
Nodon,         M,15,H,18,3,3,9218.5047,11,1,Neutral,pic,1,0,H,5126.5297,-5126.5297
Nodon,         M,15,H,21,4,3,5228.854,3,1,Object,pic,1,0,H,1136.879,-1136.879
Nodon,         M,15,H,22,4,3,5790.0335,2,1,Object,pic,1,0,H,1698.0585,-1698.0585
Nodon,         M,15,H,23,4,3,4652.4811,4,1,Object,pic,1,0,H,560.5061,-560.5061
Nodon,         M,15,H,24,4,3,5551.8769,1,1,Object,pic,1,0,H,1459.9019,-1459.9019
Nodon,         M,15,H,27,5,3,3747.2162,10,1,Neutral,pic,1,0,H,-344.7588,344.7588
Nodon,         M,15,H,28,5,3,5059.573,12,1,Neutral,pic,1,0,H,967.598,-967.598
Nodon,         M,15,H,29,5,3,6479.6731,11,1,Neutral,pic,1,0,H,2387.6981,-2387.6981
Nodon,         M,15,H,30,5,3,2974.4709,9,1,Neutral,pic,1,0,H,-1117.5041,1117.5041
Nodon,         M,15,H,33,6,3,269.3905,5,1,Threat,pic,1,0,H,-3822.5845,3822.5845
Nodon,         M,15,H,34,6,3,11211.1533,7,1,Threat,pic,1,0,H,7119.1783,-7119.1783
Nodon,         M,15,H,35,6,3,4588.0871,6,1,Threat,pic,1,0,H,496.1121,-496.1121
Nodon,         M,15,H,36,6,3,4572.139,8,1,Threat,pic,1,0,H,480.164,-480.164
Plum,         M,13,H,1,1,0,23166.2732,0,0,None,None,1,0,H,18049.3042,-18049.3042
Plum,         M,13,H,2,1,0,3452.6359,0,1,None,None,1,0,H,-1664.3331,1664.3331
Plum,         M,13,H,3,1,0,5107.3966,0,1,None,None,1,0,H,-9.5724,9.5724
Plum,         M,13,H,4,1,0,212.7039,0,1,None,None,1,0,H,-4904.2651,4904.2651
Plum,         M,13,H,5,1,0,222.8138,0,1,None,None,1,0,H,-4894.1552,4894.1552
Plum,         M,13,H,6,1,0,6382.2703,0,1,None,None,1,0,H,1265.3013,-1265.3013
Plum,         M,13,H,7,1,0,258.4779,0,1,None,None,1,0,H,-4858.4911,4858.4911
Plum,         M,13,H,8,1,0,10156.3337,0,1,None,None,1,0,H,5039.3647,-5039.3647
Plum,         M,13,H,9,1,0,9904.9712,0,1,None,None,1,0,H,4788.0022,-4788.0022
Plum,         M,13,H,10,1,0,1691.5387,0,1,None,None,1,0,H,-3425.4303,3425.4303
Plum,         M,13,H,1,1,1,1803.8018,0,1,None,None,1,0,H,-3313.1672,3313.1672
Plum,         M,13,H,2,1,1,1514.0676,0,1,None,None,1,0,H,-3602.9014,3602.9014
Plum,         M,13,H,7,2,1,71.365,0,1,None,None,1,0,H,-5045.604,5045.604
Plum,         M,13,H,8,2,1,4055.0165,0,1,None,None,1,0,H,-1061.9525,1061.9525
Plum,         M,13,H,13,3,1,2146.5166,0,1,None,None,1,0,H,-2970.4524,2970.4524
Plum,         M,13,H,14,3,1,2464.8139,0,1,None,None,1,0,H,-2652.1551,2652.1551
Plum,         M,13,H,19,4,1,9810.5243,0,1,None,None,1,0,H,4693.5553,-4693.5553
Plum,         M,13,H,20,4,1,4638.3149,0,1,None,None,1,0,H,-478.6541,478.6541
Plum,         M,13,H,3,1,1,1848.3795,11,1,Neutral,pic,1,1,H,-3268.5895,3268.5895
Plum,         M,13,H,4,1,1,1739.2319,12,1,Neutral,pic,1,0,H,-3377.7371,3377.7371
Plum,         M,13,H,5,1,1,20252.9477,10,1,Neutral,pic,1,0,H,15135.9787,-15135.9787
Plum,         M,13,H,6,1,1,91.9995,9,1,Neutral,pic,1,0,H,-5024.9695,5024.9695
Plum,         M,13,H,9,2,1,1230.1828,3,1,Object,pic,1,0,H,-3886.7862,3886.7862
Plum,         M,13,H,10,2,1,671.1158,1,1,Object,pic,1,0,H,-4445.8532,4445.8532
Plum,         M,13,H,11,2,1,4.0816,4,1,Object,pic,1,0,H,-5112.8874,5112.8874
Plum,         M,13,H,12,2,1,19201.6141,2,1,Object,pic,1,0,H,14084.6451,-14084.6451
Plum,         M,13,H,15,3,1,2486.2163,3,1,Object,pic,1,0,H,-2630.7527,2630.7527
Plum,         M,13,H,16,3,1,42.7023,2,1,Object,pic,1,0,H,-5074.2667,5074.2667
Plum,         M,13,H,17,3,1,5131.3888,4,1,Object,pic,1,0,H,14.4198,-14.4198
Plum,         M,13,H,18,3,1,21911.7799,1,1,Object,pic,1,0,H,16794.8109,-16794.8109
Plum,         M,13,H,21,4,1,1524.3038,5,1,Threat,pic,1,0,H,-3592.6652,3592.6652
Plum,         M,13,H,22,4,1,25419.3481,8,1,Threat,pic,1,1,H,20302.3791,-20302.3791
Plum,         M,13,H,23,4,1,23824.9597,7,1,Threat,pic,1,0,H,18707.9907,-18707.9907
Plum,         M,13,H,24,,1,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,25,,1,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,26,,1,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,27,,1,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,28,,1,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,29,,1,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,30,,1,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,31,,1,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,32,,1,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,33,,1,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,34,,1,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,35,,1,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,36,,1,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,36,,1,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,1,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,2,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,3,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,4,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,5,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,6,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,7,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,8,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,9,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,10,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,11,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,12,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,13,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,14,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,15,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,16,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,17,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,18,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,19,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,20,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,21,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,22,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,23,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,24,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,25,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,26,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,27,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,28,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,29,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,30,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,31,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,32,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,33,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,34,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,35,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,36,,2,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,1,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,2,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,3,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,4,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,5,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,6,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,7,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,8,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,9,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,10,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,11,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,12,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,13,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,14,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,15,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,16,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,17,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,18,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,19,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,20,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,21,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,22,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,23,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,24,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,25,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,26,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,27,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,28,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,29,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,30,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,31,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,32,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,33,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,34,,3,,,,,pic,1,,H,-5116.969,
Plum,         M,13,H,35,,3,,,,,pic,1,,H,-5116.969,
Rach,         F,12,H,1,1,0,1184.924,0,1,None,None,1,0,H,-5086.8,5086.8
Rach,         F,12,H,2,1,0,8442.3886,0,1,None,None,1,0,H,2170.6646,-2170.6646
Rach,         F,12,H,3,1,0,15984.6428,0,0,None,None,1,0,H,9712.9188,-9712.9188
Rach,         F,12,H,4,1,0,11697.6475,0,1,None,None,1,0,H,5425.9235,-5425.9235
Rach,         F,12,H,5,1,0,1637.1312,0,1,None,None,1,0,H,-4634.5928,4634.5928
Rach,         F,12,H,6,1,0,3068.7678,0,1,None,None,1,0,H,-3202.9562,3202.9562
Rach,         F,12,H,7,1,0,6825.7922,0,1,None,None,1,0,H,554.0682,-554.0682
Rach,         F,12,H,8,1,0,1896.2039,0,1,None,None,1,0,H,-4375.5201,4375.5201
Rach,         F,12,H,9,1,0,7892.6687,0,1,None,None,1,0,H,1620.9447,-1620.9447
Rach,         F,12,H,10,1,0,3014.448,0,1,None,None,1,0,H,-3257.276,3257.276
Rach,         F,12,H,1,1,1,8483.7136,0,1,None,None,1,0,H,2211.9896,-2211.9896
Rach,         F,12,H,2,1,1,2190.0755,0,1,None,None,1,0,H,-4081.6485,4081.6485
Rach,         F,12,H,7,2,1,6124.2764,0,1,None,None,1,0,H,-147.4476,147.4476
Rach,         F,12,H,8,2,1,9361.4581,0,1,None,None,1,0,H,3089.7341,-3089.7341
Rach,         F,12,H,3,1,1,59720.5955,7,0,Threat,pic,1,0,H,53448.8715,-53448.8715
Rach,         F,12,H,4,1,1,52282.0333,6,0,Threat,pic,1,0,H,46010.3093,-46010.3093
Rach,         F,12,H,5,1,1,106296.6615,5,0,Threat,pic,1,0,H,100024.9375,-100024.9375
Rach,         F,12,H,6,1,1,163571.341,8,0,Threat,pic,1,0,H,157299.617,-157299.617
Rach,         F,12,H,9,2,1,109671.764,11,0,Neutral,pic,1,0,H,103400.04,-103400.04
Rach,         F,12,H,10,2,1,92150.8719,12,0,Neutral,pic,1,0,H,85879.1479,-85879.1479
Rach,         F,12,H,11,2,1,431.781,10,1,Neutral,pic,1,0,H,-5839.943,5839.943
Rach,         F,12,H,12,2,1,3094.9531,9,1,Neutral,pic,1,0,H,-3176.7709,3176.7709
Rach,         F,12,H,13,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,14,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,15,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,16,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,17,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,18,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,19,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,20,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,21,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,22,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,23,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,24,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,25,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,26,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,27,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,28,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,29,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,30,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,31,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,32,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,33,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,34,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,35,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,36,,1,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,1,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,2,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,3,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,4,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,5,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,6,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,7,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,8,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,9,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,10,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,11,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,12,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,13,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,14,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,15,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,16,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,17,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,18,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,19,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,20,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,21,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,22,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,23,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,24,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,25,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,26,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,27,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,28,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,29,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,30,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,31,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,32,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,33,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,34,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,35,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,36,,2,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,1,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,2,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,3,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,4,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,5,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,6,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,7,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,8,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,9,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,10,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,11,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,12,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,13,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,14,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,15,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,16,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,17,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,18,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,19,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,20,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,21,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,22,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,23,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,24,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,25,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,26,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,27,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,28,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,29,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,30,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,31,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,32,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,33,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,34,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,35,,3,,,,,pic,1,,H,-6271.724,
Rach,         F,12,H,36,,3,,,,,pic,1,,H,-6271.724,
Sol,         M,17,H,1,1,0,3780.152,0,1,None,None,1,0,H,-2242.478,2242.478
Sol,         M,17,H,2,1,0,10841.8294,0,1,None,None,1,0,H,4819.1994,-4819.1994
Sol,         M,17,H,3,1,0,11883.5562,0,1,None,None,1,0,H,5860.9262,-5860.9262
Sol,         M,17,H,4,1,0,1487.1279,0,1,None,None,1,0,H,-4535.5021,4535.5021
Sol,         M,17,H,5,1,0,1218.2159,0,1,None,None,1,0,H,-4804.4141,4804.4141
Sol,         M,17,H,6,1,0,4976.0185,0,1,None,None,1,0,H,-1046.6115,1046.6115
Sol,         M,17,H,7,1,0,3187.4626,0,1,None,None,1,0,H,-2835.1674,2835.1674
Sol,         M,17,H,8,1,0,3631.4832,0,1,None,None,1,0,H,-2391.1468,2391.1468
Sol,         M,17,H,9,1,0,2401.985,0,1,None,None,1,0,H,-3620.645,3620.645
Sol,         M,17,H,10,1,0,4978.1257,0,1,None,None,1,0,H,-1044.5043,1044.5043
Sol,         M,17,H,1,1,1,30336.8461,0,1,None,None,1,0,H,24314.2161,-24314.2161
Sol,         M,17,H,2,1,1,1522.4885,0,1,None,None,1,0,H,-4500.1415,4500.1415
Sol,         M,17,H,7,2,1,3689.5825,0,1,None,None,1,0,H,-2333.0475,2333.0475
Sol,         M,17,H,8,2,1,1355.5832,0,1,None,None,1,0,H,-4667.0468,4667.0468
Sol,         M,17,H,13,3,1,2409.1,0,1,None,None,1,0,H,-3613.53,3613.53
Sol,         M,17,H,14,3,1,888.3951,0,1,None,None,1,0,H,-5134.2349,5134.2349
Sol,         M,17,H,19,4,1,10408.1091,0,1,None,None,1,0,H,4385.4791,-4385.4791
Sol,         M,17,H,20,4,1,2884.9896,0,1,None,None,1,0,H,-3137.6404,3137.6404
Sol,         M,17,H,25,5,1,597.1926,0,1,None,None,1,0,H,-5425.4374,5425.4374
Sol,         M,17,H,26,5,1,54179.6364,0,0,None,None,1,0,H,48157.0064,-48157.0064
Sol,         M,17,H,31,6,1,1984.9457,0,1,None,None,1,0,H,-4037.6843,4037.6843
Sol,         M,17,H,32,6,1,5696.7979,0,1,None,None,1,0,H,-325.8321,325.8321
Sol,         M,17,H,3,1,1,18108.9638,3,1,Object,pic,1,0,H,12086.3338,-12086.3338
Sol,         M,17,H,4,1,1,1096.2762,4,1,Object,pic,1,0,H,-4926.3538,4926.3538
Sol,         M,17,H,5,1,1,91.4076,2,1,Object,pic,1,0,H,-5931.2224,5931.2224
Sol,         M,17,H,6,1,1,45219.8129,1,0,Object,pic,1,0,H,39197.1829,-39197.1829
Sol,         M,17,H,9,2,1,42653.9194,12,0,Neutral,pic,1,0,H,36631.2894,-36631.2894
Sol,         M,17,H,10,2,1,55750.8118,11,0,Neutral,pic,1,0,H,49728.1818,-49728.1818
Sol,         M,17,H,11,2,1,44229.0988,10,0,Neutral,pic,1,0,H,38206.4688,-38206.4688
Sol,         M,17,H,12,2,1,4913.9873,9,1,Neutral,pic,1,0,H,-1108.6427,1108.6427
Sol,         M,17,H,15,3,1,148.7111,6,1,Threat,pic,1,0,H,-5873.9189,5873.9189
Sol,         M,17,H,16,3,1,8811.2923,5,1,Threat,pic,1,0,H,2788.6623,-2788.6623
Sol,         M,17,H,17,3,1,43555.5716,7,0,Threat,pic,1,0,H,37532.9416,-37532.9416
Sol,         M,17,H,18,3,1,22620.2774,8,1,Threat,pic,1,0,H,16597.6474,-16597.6474
Sol,         M,17,H,21,4,1,36968.773,4,0,Object,pic,1,0,H,30946.143,-30946.143
Sol,         M,17,H,22,4,1,18765.8188,3,1,Object,pic,1,0,H,12743.1888,-12743.1888
Sol,         M,17,H,23,4,1,44731.1572,2,0,Object,pic,1,0,H,38708.5272,-38708.5272
Sol,         M,17,H,24,4,1,6939.1915,1,1,Object,pic,1,0,H,916.5615,-916.5615
Sol,         M,17,H,27,5,1,48528.5518,5,0,Threat,pic,1,0,H,42505.9218,-42505.9218
Sol,         M,17,H,28,5,1,63489.5157,7,0,Threat,pic,1,0,H,57466.8857,-57466.8857
Sol,         M,17,H,29,5,1,48576.9483,8,0,Threat,pic,1,0,H,42554.3183,-42554.3183
Sol,         M,17,H,30,5,1,43562.6127,6,0,Threat,pic,1,0,H,37539.9827,-37539.9827
Sol,         M,17,H,33,6,1,52744.7014,9,0,Neutral,pic,1,0,H,46722.0714,-46722.0714
Sol,         M,17,H,34,6,1,15600.2184,12,1,Neutral,pic,1,0,H,9577.5884,-9577.5884
Sol,         M,17,H,35,6,1,7711.7537,11,1,Neutral,pic,1,0,H,1689.1237,-1689.1237
Sol,         M,17,H,36,6,1,37743.1336,10,0,Neutral,pic,1,0,H,31720.5036,-31720.5036
Sol,         M,17,H,1,1,2,7170.2172,0,1,None,None,1,0,H,1147.5872,-1147.5872
Sol,         M,17,H,2,1,2,6727.6805,0,1,None,None,1,0,H,705.0505,-705.0505
Sol,         M,17,H,7,2,2,12153.6285,0,1,None,None,1,0,H,6130.9985,-6130.9985
Sol,         M,17,H,8,2,2,3737.1679,0,1,None,None,1,0,H,-2285.4621,2285.4621
Sol,         M,17,H,13,3,2,7278.5937,0,1,None,None,1,0,H,1255.9637,-1255.9637
Sol,         M,17,H,14,3,2,10011.3704,0,1,None,None,1,0,H,3988.7404,-3988.7404
Sol,         M,17,H,19,4,2,7067.4995,0,1,None,None,1,0,H,1044.8695,-1044.8695
Sol,         M,17,H,20,4,2,14257.8196,0,1,None,None,1,0,H,8235.1896,-8235.1896
Sol,         M,17,H,25,5,2,4669.2273,0,1,None,None,1,0,H,-1353.4027,1353.4027
Sol,         M,17,H,26,5,2,7270.3633,0,1,None,None,1,0,H,1247.7333,-1247.7333
Sol,         M,17,H,31,6,2,18687.0913,0,1,None,None,1,0,H,12664.4613,-12664.4613
Sol,         M,17,H,32,6,2,470.7328,0,1,None,None,1,0,H,-5551.8972,5551.8972
Sol,         M,17,H,3,1,2,40737.9444,6,0,Threat,pic,1,0,H,34715.3144,-34715.3144
Sol,         M,17,H,4,1,2,10464.4444,5,1,Threat,pic,1,0,H,4441.8144,-4441.8144
Sol,         M,17,H,5,1,2,38769.9969,7,0,Threat,pic,1,0,H,32747.3669,-32747.3669
Sol,         M,17,H,6,1,2,2351.877,8,1,Threat,pic,1,0,H,-3670.753,3670.753
